Year,Month,Day,Concentration,DayOfWeek,Weekend
2016,5,29,41.458333333333336,0,1
2016,5,30,47.67391304347826,1,0
2016,5,31,31.291666666666668,2,0
2016,6,1,20.833333333333332,3,0
2016,6,2,47.729166666666664,4,0
2016,6,3,45.108695652173914,5,0
2016,6,4,49.75,6,1
2016,6,5,59.82608695652174,0,1
2016,6,6,50.166666666666664,1,0
2016,6,7,68.95652173913044,2,0
2016,6,8,63.791666666666664,3,0
2016,6,9,76.6304347826087,4,0
2016,6,10,70.14583333333333,5,0
2016,6,11,66.06521739130434,6,1
2016,6,12,44.354166666666664,0,1
2016,6,13,40.52777777777778,1,0
2016,6,14,41.895833333333336,2,0
2016,6,15,35.17391304347826,3,0
2016,6,16,23.604166666666668,4,0
2016,6,17,40.78260869565217,5,0
2016,6,18,46.479166666666664,6,1
2016,6,19,61.30434782608695,0,1
2016,6,20,37.458333333333336,1,0
2016,6,21,28.76086956521739,2,0
2016,6,22,22.458333333333332,3,0
2016,6,23,53.82608695652174,4,0
2016,6,24,42.608695652173914,5,0
2016,6,25,41.708333333333336,6,1
2016,6,26,45.02173913043478,0,1
2016,6,27,31.583333333333332,1,0
2016,6,28,43.391304347826086,2,0
2016,6,29,56.625,3,0
2016,6,30,41.67391304347826,4,0
2016,7,1,35.791666666666664,5,0
2016,7,2,49.108695652173914,6,1
2016,7,3,43.354166666666664,0,1
2016,7,4,35.73913043478261,1,0
2016,7,5,44.333333333333336,2,0
2016,7,6,50.869565217391305,3,0
2016,7,7,50.770833333333336,4,0
2016,7,8,55.69565217391305,5,0
2016,7,9,46.395833333333336,6,1
2016,7,10,59.65217391304348,0,1
2016,7,11,54.020833333333336,1,0
2016,7,12,46.11904761904762,2,0
2016,7,13,37.375,3,0
2016,7,14,33.04347826086956,4,0
2016,7,15,47.625,5,0
2016,7,16,37.02173913043478,6,1
2016,7,17,25.479166666666668,0,1
2016,7,18,42.391304347826086,1,0
2016,7,19,66.625,2,0
2016,7,20,86.6086956521739,3,0
2016,7,21,75.6875,4,0
2016,7,22,83.21739130434783,5,0
2016,7,23,50.458333333333336,6,1
2016,7,24,63.08695652173913,0,1
2016,7,25,24.708333333333332,1,0
2016,7,26,41.0,2,0
2016,7,27,43.270833333333336,3,0
2016,7,28,48.56521739130435,4,0
2016,7,29,39.04347826086956,5,0
2016,7,30,43.02173913043478,6,1
2016,7,31,39.166666666666664,0,1
2016,8,1,43.19565217391305,1,0
2016,8,2,34.3125,2,0
2016,8,3,27.5,3,0
2016,8,4,30.416666666666668,4,0
2016,8,5,34.80434782608695,5,0
2016,8,6,41.3125,6,1
2016,8,7,32.32608695652174,0,1
2016,8,8,51.520833333333336,1,0
2016,8,9,36.32608695652174,2,0
2016,8,10,32.93478260869565,3,0
2016,8,11,25.522727272727273,4,0
2016,8,12,28.456521739130434,5,0
2016,8,13,38.75,6,1
2016,8,14,50.0,0,1
2016,8,15,56.833333333333336,1,0
2016,8,16,57.28260869565217,2,0
2016,8,17,71.60416666666667,3,0
2016,8,18,51.34782608695652,4,0
2016,8,19,39.354166666666664,5,0
2016,8,20,56.30434782608695,6,1
2016,8,21,49.625,0,1
2016,8,22,43.130434782608695,1,0
2016,8,23,48.75,2,0
2016,8,24,58.28260869565217,3,0
2016,8,25,67.35416666666667,4,0
2016,8,26,99.54166666666667,5,0
2016,8,27,73.58333333333333,6,1
2016,8,28,49.08695652173913,0,1
2016,8,29,42.041666666666664,1,0
2016,8,30,42.84782608695652,2,0
2016,8,31,53.4375,3,0
2016,9,1,27.891304347826086,4,0
2016,9,2,36.6875,5,0
2016,9,3,41.58695652173913,6,1
2016,9,4,46.083333333333336,0,1
2016,9,5,39.608695652173914,1,0
2016,9,6,39.708333333333336,2,0
2016,9,7,55.869565217391305,3,0
2016,9,8,59.3125,4,0
2016,9,9,36.15217391304348,5,0
2016,9,10,42.458333333333336,6,1
2016,9,11,33.04347826086956,0,1
2016,9,12,47.86363636363637,1,0
2016,9,13,77.6304347826087,2,0
2016,9,14,89.45833333333333,3,0
2016,9,15,56.19565217391305,4,0
2016,9,16,42.291666666666664,5,0
2016,9,17,44.108695652173914,6,1
2016,9,18,43.625,0,1
2016,9,19,42.73913043478261,1,0
2016,9,20,30.083333333333332,2,0
2016,9,21,31.23913043478261,3,0
2016,9,22,40.125,4,0
2016,9,23,26.369565217391305,5,0
2016,9,24,55.645833333333336,6,1
2016,9,25,64.58695652173913,0,1
2016,9,26,27.17391304347826,1,0
2016,9,27,34.208333333333336,2,0
2016,9,28,45.91304347826087,3,0
2016,9,29,39.979166666666664,4,0
2016,9,30,31.02173913043478,5,0
2016,10,1,37.145833333333336,6,1
2016,10,2,40.80952380952381,0,1
2016,10,3,27.6875,1,0
2016,10,4,22.847826086956523,2,0
2016,10,5,30.113636363636363,3,0
2016,10,6,15.782608695652174,4,0
2016,10,7,14.791666666666666,5,0
2016,10,8,23.41304347826087,6,1
2016,10,9,20.0625,0,1
2016,10,10,16.782608695652176,1,0
2016,10,11,10.458333333333334,2,0
2016,10,12,2.847826086956522,3,0
2016,10,13,20.295454545454547,4,0
2016,10,14,9.804347826086957,5,0
2016,10,15,36.3125,6,1
2016,10,16,54.869565217391305,0,1
2016,10,17,26.479166666666668,1,0
2016,10,18,27.41304347826087,2,0
2016,10,19,30.333333333333332,3,0
2016,10,20,32.76086956521739,4,0
2016,10,21,15.270833333333334,5,0
2016,10,22,13.456521739130435,6,1
2016,10,23,14.270833333333334,0,1
2016,10,24,4.173913043478261,1,0
2016,10,25,6.333333333333333,2,0
2016,10,26,7.869565217391305,3,0
2016,10,27,17.4375,4,0
2016,10,28,22.043478260869566,5,0
2016,10,29,14.666666666666666,6,1
2016,10,30,14.478260869565217,0,1
2016,10,31,14.583333333333334,1,0
2016,11,1,17.5,2,0
2016,11,2,29.9375,3,0
2016,11,3,12.5,4,0
2016,11,4,20.020833333333332,5,0
2016,11,5,35.28260869565217,6,1
2016,11,6,36.375,0,1
2016,11,7,23.73913043478261,1,0
2016,11,8,20.708333333333332,2,0
2016,11,9,28.282608695652176,3,0
2016,11,10,31.229166666666668,4,0
2016,11,11,25.717391304347824,5,0
2016,11,12,17.41304347826087,6,1
2016,11,13,21.270833333333332,0,1
2016,11,14,10.347826086956522,1,0
2016,11,15,13.229166666666666,2,0
2016,11,16,25.886363636363637,3,0
2016,11,17,50.666666666666664,4,0
2016,11,18,60.93478260869565,5,0
2016,11,19,56.0,6,1
2016,11,20,58.130434782608695,0,1
2016,11,21,60.75,1,0
2016,11,22,55.54347826086956,2,0
2016,11,23,9.145833333333334,3,0
2016,11,24,5.586956521739131,4,0
2016,11,25,8.020833333333334,5,0
2016,11,26,4.326086956521739,6,1
2016,11,27,15.208333333333334,0,1
2016,11,28,16.608695652173914,1,0
2016,11,29,12.104166666666666,2,0
2016,11,30,4.978260869565218,3,0
2016,12,1,4.6875,4,0
2016,12,2,11.891304347826088,5,0
2016,12,3,18.541666666666668,6,1
2016,12,4,14.217391304347826,0,1
2016,12,5,12.520833333333334,1,0
2016,12,6,3.282608695652174,2,0
2016,12,7,33.708333333333336,3,0
2016,12,8,33.47826086956522,4,0
2016,12,9,34.854166666666664,5,0
2016,12,10,34.02173913043478,6,1
2016,12,11,42.9375,0,1
2016,12,12,29.25,1,0
2016,12,13,30.729166666666668,2,0
2016,12,14,17.17391304347826,3,0
2016,12,15,23.541666666666668,4,0
2016,12,16,26.434782608695652,5,0
2016,12,17,8.020833333333334,6,1
2016,12,18,11.804347826086957,0,1
2016,12,19,22.229166666666668,1,0
2016,12,20,6.369565217391305,2,0
2016,12,21,22.333333333333332,3,0
2016,12,22,20.043478260869566,4,0
2016,12,23,37.729166666666664,5,0
2016,12,24,50.369565217391305,6,1
2016,12,25,55.25,0,1
2016,12,26,45.28260869565217,1,0
2016,12,27,16.083333333333332,2,0
2016,12,28,12.934782608695652,3,0
2016,12,29,9.043478260869565,4,0
2016,12,30,6.145833333333333,5,0
2016,12,31,9.021739130434783,6,1
2017,1,1,29.333333333333332,0,1
2017,1,2,13.043478260869565,1,0
2017,1,3,21.520833333333332,2,0
2017,1,4,40.30434782608695,3,0
2017,1,5,37.125,4,0
2017,1,6,17.891304347826086,5,0
2017,1,7,32.979166666666664,6,1
2017,1,8,3.152173913043478,0,1
2017,1,9,17.520833333333332,1,0
2017,1,10,17.217391304347824,2,0
2017,1,11,40.416666666666664,3,0
2017,1,12,48.714285714285715,4,0
2017,1,13,47.5625,5,0
2017,1,14,52.67391304347826,6,1
2017,1,15,40.395833333333336,0,1
2017,1,16,23.17391304347826,1,0
2017,1,17,15.604166666666666,2,0
2017,1,18,8.347826086956522,3,0
2017,1,19,11.708333333333334,4,0
2017,1,20,9.91304347826087,5,0
2017,1,21,20.020833333333332,6,1
2017,1,22,11.152173913043478,0,1
2017,1,23,11.520833333333334,1,0
2017,1,24,8.673913043478262,2,0
2017,1,25,25.375,3,0
2017,1,26,41.26086956521739,4,0
2017,1,27,46.416666666666664,5,0
2017,1,28,47.91304347826087,6,1
2017,1,29,44.125,0,1
2017,1,30,37.73913043478261,1,0
2017,1,31,36.4375,2,0
2017,2,1,27.543478260869566,3,0
2017,2,2,41.145833333333336,4,0
2017,2,3,60.71739130434783,5,0
2017,2,4,53.604166666666664,6,1
2017,2,5,49.869565217391305,0,1
2017,2,6,23.895833333333332,1,0
2017,2,7,30.58695652173913,2,0
2017,2,8,10.020833333333334,3,0
2017,2,9,5.130434782608695,4,0
2017,2,10,8.375,5,0
2017,2,11,3.369565217391304,6,1
2017,2,12,9.666666666666666,0,1
2017,2,13,24.02173913043478,1,0
2017,2,14,47.54347826086956,2,0
2017,2,15,38.166666666666664,3,0
2017,2,16,23.73913043478261,4,0
2017,2,17,25.833333333333332,5,0
2017,2,18,27.391304347826086,6,1
2017,2,19,33.854166666666664,0,1
2017,2,20,38.69565217391305,1,0
2017,2,21,30.770833333333332,2,0
2017,2,22,52.34782608695652,3,0
2017,2,23,62.083333333333336,4,0
2017,2,24,48.23913043478261,5,0
2017,2,25,47.875,6,1
2017,2,26,64.71739130434783,0,1
2017,2,27,70.9375,1,0
2017,2,28,74.45652173913044,2,0
2017,3,1,67.0625,3,0
2017,3,2,68.95652173913044,4,0
2017,3,3,55.5625,5,0
2017,3,4,67.97826086956522,6,1
2017,3,5,67.45833333333333,0,1
2017,3,6,57.52173913043478,1,0
2017,3,7,40.916666666666664,2,0
2017,3,8,43.58695652173913,3,0
2017,3,9,48.916666666666664,4,0
2017,3,10,44.5,5,0
2017,3,11,35.354166666666664,6,1
2017,3,12,35.28260869565217,0,1
2017,3,13,31.958333333333332,1,0
2017,3,14,38.21739130434783,2,0
2017,3,15,36.625,3,0
2017,3,16,36.04347826086956,4,0
2017,3,17,50.041666666666664,5,0
2017,3,18,50.41304347826087,6,1
2017,3,19,59.333333333333336,0,1
2017,3,20,67.02173913043478,1,0
2017,3,21,54.69565217391305,2,0
2017,3,22,49.523809523809526,3,0
2017,3,23,42.07692307692308,4,0
2017,3,24,29.630434782608695,5,0
2017,3,25,53.979166666666664,6,1
2017,3,26,48.34782608695652,0,1
2017,3,27,15.785714285714286,1,0
2017,3,28,31.073660714285715,2,0
2017,3,29,46.361607142857146,3,0
2017,3,30,61.64955357142857,4,0
2017,3,31,76.9375,5,0
2017,4,1,48.67391304347826,6,1
2017,4,2,51.17391304347826,0,1
2017,4,3,34.270833333333336,1,0
2017,4,4,41.31818181818182,2,0
2017,4,5,44.958333333333336,3,0
2017,4,6,48.95652173913044,4,0
2017,4,7,28.75,5,0
2017,4,8,37.71739130434783,6,1
2017,4,9,56.020833333333336,0,1
2017,4,10,55.05263157894737,1,0
2017,4,11,43.854166666666664,2,0
2017,4,12,56.59090909090909,3,0
2017,4,13,58.6,4,0
2017,4,14,41.58695652173913,5,0
2017,4,15,55.1875,6,1
2017,4,16,54.608695652173914,0,1
2017,4,17,67.6875,1,0
2017,4,18,54.19565217391305,2,0
2017,4,19,60.729166666666664,3,0
2017,4,20,47.19565217391305,4,0
2017,4,21,36.791666666666664,5,0
2017,4,22,61.17391304347826,6,1
2017,4,23,60.0,0,1
2017,4,24,56.19565217391305,1,0
2017,4,25,64.9375,2,0
2017,4,26,47.369565217391305,3,0
2017,4,27,47.666666666666664,4,0
2017,4,28,43.30434782608695,5,0
2017,4,29,58.5,6,1
2017,4,30,92.30434782608695,0,1
2017,5,1,75.5,1,0
2017,5,2,39.630434782608695,2,0
2017,5,3,51.875,3,0
2017,5,4,48.73913043478261,4,0
2017,5,5,48.395833333333336,5,0
2017,5,6,49.78260869565217,6,1
2017,5,7,52.0,0,1
2017,5,8,64.17391304347827,1,0
2017,5,9,69.125,2,0
2017,5,10,65.73913043478261,3,0
2017,5,11,73.875,4,0
2017,5,12,65.1304347826087,5,0
2017,5,13,56.395833333333336,6,1
2017,5,14,51.65217391304348,0,1
2017,5,15,54.75,1,0
2017,5,16,66.26086956521739,2,0
2017,5,17,89.33333333333333,3,0
2017,5,18,49.78260869565217,4,0
2017,5,19,54.58695652173913,5,0
2017,5,20,53.979166666666664,6,1
2017,5,21,58.91304347826087,0,1
2017,5,22,66.97916666666667,1,0
2017,5,23,55.608695652173914,2,0
2017,5,24,51.958333333333336,3,0
2017,5,25,57.58695652173913,4,0
2017,5,26,63.229166666666664,5,0
2017,5,27,91.69565217391305,6,1
2017,5,28,80.14583333333333,0,1
2017,5,29,78.3913043478261,1,0
2017,5,30,55.083333333333336,2,0
2017,5,31,59.43478260869565,3,0
2017,6,1,76.97916666666667,4,0
2017,6,2,88.8695652173913,5,0
2017,6,3,57.229166666666664,6,1
2017,6,4,50.630434782608695,0,1
2017,6,5,57.125,1,0
2017,6,6,61.391304347826086,2,0
2017,6,7,55.520833333333336,3,0
2017,6,8,56.67391304347826,4,0
2017,6,9,56.375,5,0
2017,6,10,58.630434782608695,6,1
2017,6,11,71.83333333333333,0,1
2017,6,12,61.28260869565217,1,0
2017,6,13,52.73913043478261,2,0
2017,6,14,71.34782608695652,3,0
2017,6,15,83.60416666666667,4,0
2017,6,16,61.45652173913044,5,0
2017,6,17,50.791666666666664,6,1
2017,6,18,71.3913043478261,0,1
2017,6,19,83.16666666666667,1,0
2017,6,20,121.80434782608695,2,0
2017,6,21,101.0625,3,0
2017,6,22,102.15217391304348,4,0
2017,6,23,60.833333333333336,5,0
2017,6,24,59.04347826086956,6,1
2017,6,25,49.8125,0,1
2017,6,26,63.80434782608695,1,0
2017,6,27,46.9375,2,0
2017,6,28,33.869565217391305,3,0
2017,6,29,53.1875,4,0
2017,6,30,51.84782608695652,5,0
2017,7,1,39.020833333333336,6,1
2017,7,2,32.58695652173913,0,1
2017,7,3,47.395833333333336,1,0
2017,7,4,49.891304347826086,2,0
2017,7,5,73.8913043478261,3,0
2017,7,6,78.85416666666667,4,0
2017,7,7,87.23913043478261,5,0
2017,7,8,62.020833333333336,6,1
2017,7,9,66.58695652173913,0,1
2017,7,10,59.93478260869565,1,0
2017,7,11,56.32608695652174,2,0
2017,7,12,46.42857142857143,3,0
2017,7,13,51.02173913043478,4,0
2017,7,14,41.208333333333336,5,0
2017,7,15,42.52173913043478,6,1
2017,7,16,36.5625,0,1
2017,7,17,41.608695652173914,1,0
2017,7,18,78.97916666666667,2,0
2017,7,19,92.26086956521739,3,0
2017,7,20,47.333333333333336,4,0
2017,7,21,45.45652173913044,5,0
2017,7,22,45.416666666666664,6,1
2017,7,23,39.91304347826087,0,1
2017,7,24,41.666666666666664,1,0
2017,7,25,56.76086956521739,2,0
2017,7,26,67.5,3,0
2017,7,27,51.45,4,0
2017,7,28,50.291666666666664,5,0
2017,7,29,47.608695652173914,6,1
2017,7,30,52.354166666666664,0,1
2017,7,31,48.608695652173914,1,0
2017,8,1,34.6875,2,0
2017,8,2,43.82608695652174,3,0
2017,8,3,50.333333333333336,4,0
2017,8,4,56.891304347826086,5,0
2017,8,5,48.9375,6,1
2017,8,6,43.52173913043478,0,1
2017,8,7,57.395833333333336,1,0
2017,8,8,48.09090909090909,2,0
2017,8,9,45.604166666666664,3,0
2017,8,10,38.608695652173914,4,0
2017,8,11,41.895833333333336,5,0
2017,8,12,35.891304347826086,6,1
2017,8,13,51.916666666666664,0,1
2017,8,14,49.28260869565217,1,0
2017,8,15,35.729166666666664,2,0
2017,8,16,35.78260869565217,3,0
2017,8,17,32.3125,4,0
2017,8,18,37.15217391304348,5,0
2017,8,19,43.875,6,1
2017,8,20,45.26086956521739,0,1
2017,8,21,42.02173913043478,1,0
2017,8,22,51.104166666666664,2,0
2017,8,23,67.41304347826087,3,0
2017,8,24,44.0,4,0
2017,8,25,42.65217391304348,5,0
2017,8,26,48.8125,6,1
2017,8,27,65.84782608695652,0,1
2017,8,28,61.041666666666664,1,0
2017,8,29,63.82608695652174,2,0
2017,8,30,56.291666666666664,3,0
2017,8,31,57.47826086956522,4,0
2017,9,1,32.916666666666664,5,0
2017,9,2,37.869565217391305,6,1
2017,9,3,43.041666666666664,0,1
2017,9,4,38.869565217391305,1,0
2017,9,5,39.083333333333336,2,0
2017,9,6,50.17391304347826,3,0
2017,9,7,43.0,4,0
2017,9,8,41.56521739130435,5,0
2017,9,9,45.604166666666664,6,1
2017,9,10,35.108695652173914,0,1
2017,9,11,53.3125,1,0
2017,9,12,47.67391304347826,2,0
2017,9,13,56.520833333333336,3,0
2017,9,14,47.891304347826086,4,0
2017,9,15,33.06818181818182,5,0
2017,9,16,33.58695652173913,6,1
2017,9,17,35.291666666666664,0,1
2017,9,18,36.41304347826087,1,0
2017,9,19,42.645833333333336,2,0
2017,9,20,42.34782608695652,3,0
2017,9,21,39.375,4,0
2017,9,22,23.130434782608695,5,0
2017,9,23,31.770833333333332,6,1
2017,9,24,44.23913043478261,0,1
2017,9,25,36.3125,1,0
2017,9,26,30.652173913043477,2,0
2017,9,27,39.833333333333336,3,0
2017,9,28,42.65217391304348,4,0
2017,9,29,42.208333333333336,5,0
2017,9,30,30.652173913043477,6,1
2017,10,1,47.395833333333336,0,1
2017,10,2,52.108695652173914,1,0
2017,10,3,40.604166666666664,2,0
2017,10,4,45.73913043478261,3,0
2017,10,5,50.041666666666664,4,0
2017,10,6,36.73913043478261,5,0
2017,10,7,47.0,6,1
2017,10,8,30.583333333333332,0,1
2017,10,9,24.113636363636363,1,0
2017,10,10,36.4375,2,0
2017,10,11,40.525,3,0
2017,10,12,42.625,4,0
2017,10,13,28.41304347826087,5,0
2017,10,14,25.666666666666668,6,1
2017,10,15,53.08695652173913,0,1
2017,10,16,60.595238095238095,1,0
2017,10,17,18.76086956521739,2,0
2017,10,18,29.333333333333332,3,0
2017,10,19,47.15217391304348,4,0
2017,10,20,61.333333333333336,5,0
2017,10,21,54.15217391304348,6,1
2017,10,22,50.916666666666664,0,1
2017,10,23,35.130434782608695,1,0
2017,10,24,22.583333333333332,2,0
2017,10,25,33.65217391304348,3,0
2017,10,26,25.0,4,0
2017,10,27,38.47826086956522,5,0
2017,10,28,30.583333333333332,6,1
2017,10,29,48.5,0,1
2017,10,30,25.375,1,0
2017,10,31,28.391304347826086,2,0
2017,11,1,39.833333333333336,3,0
2017,11,2,30.0,4,0
2017,11,3,22.208333333333332,5,0
2017,11,4,36.58695652173913,6,1
2017,11,5,35.604166666666664,0,1
2017,11,6,23.23913043478261,1,0
2017,11,7,12.75,2,0
2017,11,8,3.4130434782608696,3,0
2017,11,9,3.9,4,0
2017,11,10,34.5,5,0
2017,11,11,28.833333333333332,6,1
2017,11,12,37.608695652173914,0,1
2017,11,13,38.354166666666664,1,0
2017,11,14,17.204545454545453,2,0
2017,11,15,15.625,3,0
2017,11,16,21.08695652173913,4,0
2017,11,17,27.166666666666668,5,0
2017,11,18,21.630434782608695,6,1
2017,11,19,33.458333333333336,0,1
2017,11,20,24.130434782608695,1,0
2017,11,21,38.666666666666664,2,0
2017,11,22,47.869565217391305,3,0
2017,11,23,46.26086956521739,4,0
2017,11,24,34.875,5,0
2017,11,25,38.34782608695652,6,1
2017,11,26,36.916666666666664,0,1
2017,11,27,45.52173913043478,1,0
2017,11,28,42.604166666666664,2,0
2017,11,29,12.217391304347826,3,0
2017,11,30,30.979166666666668,4,0
2017,12,1,25.5,5,0
2017,12,2,9.145833333333334,6,1
2017,12,3,13.08695652173913,0,1
2017,12,4,6.25,1,0
2017,12,5,18.869565217391305,2,0
2017,12,6,23.666666666666668,3,0
2017,12,7,45.32608695652174,4,0
2017,12,8,35.5,5,0
2017,12,9,38.97826086956522,6,1
2017,12,10,54.791666666666664,0,1
2017,12,11,27.227272727272727,1,0
2017,12,12,31.9375,2,0
2017,12,13,41.391304347826086,3,0
2017,12,14,59.791666666666664,4,0
2017,12,15,39.28260869565217,5,0
2017,12,16,23.895833333333332,6,1
2017,12,17,21.47826086956522,0,1
2017,12,18,44.6875,1,0
2017,12,19,11.91304347826087,2,0
2017,12,20,7.0,3,0
2017,12,21,3.5434782608695654,4,0
2017,12,22,17.9375,5,0
2017,12,23,35.21739130434783,6,1
2017,12,24,48.125,0,1
2017,12,25,45.73913043478261,1,0
2017,12,26,51.333333333333336,2,0
2017,12,27,52.73913043478261,3,0
2017,12,28,37.958333333333336,4,0
2017,12,29,43.608695652173914,5,0
2017,12,30,59.958333333333336,6,1
2017,12,31,63.82608695652174,0,1
2018,1,1,66.125,1,0
2018,1,2,54.80434782608695,2,0
2018,1,3,66.72916666666667,3,0
2018,1,4,63.425,4,0
2018,1,5,64.4375,5,0
2018,1,6,27.456521739130434,6,1
2018,1,7,21.604166666666668,0,1
2018,1,8,13.456521739130435,1,0
2018,1,9,10.045454545454545,2,0
2018,1,10,29.956521739130434,3,0
2018,1,11,9.23913043478261,4,0
2018,1,12,7.75,5,0
2018,1,13,22.67391304347826,6,1
2018,1,14,27.875,0,1
2018,1,15,43.26086956521739,1,0
2018,1,16,63.604166666666664,2,0
2018,1,17,61.78260869565217,3,0
2018,1,18,61.375,4,0
2018,1,19,54.630434782608695,5,0
2018,1,20,45.958333333333336,6,1
2018,1,21,45.369565217391305,0,1
2018,1,22,38.916666666666664,1,0
2018,1,23,47.15217391304348,2,0
2018,1,24,48.0,3,0
2018,1,25,59.58695652173913,4,0
2018,1,26,29.208333333333332,5,0
2018,1,27,41.41304347826087,6,1
2018,1,28,46.291666666666664,0,1
2018,1,29,60.19565217391305,1,0
2018,1,30,27.0,2,0
2018,1,31,53.369565217391305,3,0
2018,2,1,49.645833333333336,4,0
2018,2,2,34.869565217391305,5,0
2018,2,3,18.791666666666668,6,1
2018,2,4,37.08695652173913,0,1
2018,2,5,25.5,1,0
2018,2,6,15.869565217391305,2,0
2018,2,7,18.395833333333332,3,0
2018,2,8,9.613636363636363,4,0
2018,2,9,33.645833333333336,5,0
2018,2,10,48.76086956521739,6,1
2018,2,11,62.520833333333336,0,1
2018,2,12,51.02173913043478,1,0
2018,2,13,60.4375,2,0
2018,2,14,59.02173913043478,3,0
2018,2,15,38.125,4,0
2018,2,16,29.717391304347824,5,0
2018,2,17,21.375,6,1
2018,2,18,34.30434782608695,0,1
2018,2,19,36.166666666666664,1,0
2018,2,20,16.391304347826086,2,0
2018,2,21,37.791666666666664,3,0
2018,2,22,40.43478260869565,4,0
2018,2,23,45.708333333333336,5,0
2018,2,24,55.32608695652174,6,1
2018,2,25,59.56521739130435,0,1
2018,2,26,46.208333333333336,1,0
2018,2,27,48.27857142857143,2,0
2018,2,28,50.34880952380953,3,0
2018,3,1,52.419047619047625,4,0
2018,3,2,54.489285714285714,5,0
2018,3,3,56.55952380952381,6,1
2018,3,4,58.62976190476191,0,1
2018,3,5,60.7,1,0
2018,3,6,40.41304347826087,2,0
2018,3,7,44.608695652173914,3,0
2018,3,8,59.29545454545455,4,0
2018,3,9,48.30434782608695,5,0
2018,3,10,48.6875,6,1
2018,3,11,55.91304347826087,0,1
2018,3,12,66.97916666666667,1,0
2018,3,13,46.06521739130435,2,0
2018,3,14,52.75,3,0
2018,3,15,57.04347826086956,4,0
2018,3,16,39.90909090909091,5,0
2018,3,17,39.891304347826086,6,1
2018,3,18,62.833333333333336,0,1
2018,3,19,64.58695652173913,1,0
2018,3,20,60.5625,2,0
2018,3,21,55.52173913043478,3,0
2018,3,22,41.458333333333336,4,0
2018,3,23,63.26086956521739,5,0
2018,3,24,64.52083333333333,6,1
2018,3,25,44.108695652173914,0,1
2018,3,26,59.604166666666664,1,0
2018,3,27,42.04347826086956,2,0
2018,3,28,60.020833333333336,3,0
2018,3,29,76.17391304347827,4,0
2018,3,30,71.02083333333333,5,0
2018,3,31,66.08695652173913,6,1
2018,4,1,59.9375,0,1
2018,4,2,68.82608695652173,1,0
2018,4,3,63.395833333333336,2,0
2018,4,4,77.69565217391305,3,0
2018,4,5,69.8125,4,0
2018,4,6,71.5,5,0
2018,4,7,73.3125,6,1
2018,4,8,60.67391304347826,0,1
2018,4,9,35.8125,1,0
2018,4,10,72.0,2,0
2018,4,11,50.854166666666664,3,0
2018,4,12,16.695652173913043,4,0
2018,4,13,39.56818181818182,5,0
2018,4,14,46.958333333333336,6,1
2018,4,15,62.41304347826087,0,1
2018,4,16,50.6875,1,0
2018,4,17,50.891304347826086,2,0
2018,4,18,61.854166666666664,3,0
2018,4,19,89.34782608695652,4,0
2018,4,20,76.0625,5,0
2018,4,21,73.04347826086956,6,1
2018,4,22,73.5625,0,1
2018,4,23,62.130434782608695,1,0
2018,4,24,63.4375,2,0
2018,4,25,71.69565217391305,3,0
2018,4,26,73.72916666666667,4,0
2018,4,27,64.8913043478261,5,0
2018,4,28,76.16666666666667,6,1
2018,4,29,32.611111111111114,0,1
2018,4,30,60.529411764705884,1,0
2018,5,1,62.43478260869565,2,0
2018,5,2,69.10416666666667,3,0
2018,5,3,79.19565217391305,4,0
2018,5,4,71.125,5,0
2018,5,5,79.28260869565217,6,1
2018,5,6,78.0625,0,1
2018,5,7,84.34782608695652,1,0
2018,5,8,86.79166666666667,2,0
2018,5,9,76.21739130434783,3,0
2018,5,10,61.833333333333336,4,0
2018,5,11,53.97826086956522,5,0
2018,5,12,64.16666666666667,6,1
2018,5,13,50.26086956521739,0,1
2018,5,14,64.375,1,0
2018,5,15,73.77272727272727,2,0
2018,5,16,70.70833333333333,3,0
2018,5,17,74.47826086956522,4,0
2018,5,18,69.875,5,0
2018,5,19,65.21739130434783,6,1
2018,5,20,59.479166666666664,0,1
2018,5,21,75.43478260869566,1,0
2018,5,22,50.75,2,0
2018,5,23,64.19565217391305,3,0
2018,5,24,63.479166666666664,4,0
2018,5,25,72.56521739130434,5,0
2018,5,26,77.10416666666667,6,1
2018,5,27,81.30434782608695,0,1
2018,5,28,94.89583333333333,1,0
2018,5,29,64.15217391304348,2,0
2018,5,30,51.369565217391305,3,0
2018,5,31,66.875,4,0
2018,6,1,36.91304347826087,5,0
2018,6,2,45.3125,6,1
2018,6,3,62.369565217391305,0,1
2018,6,4,86.625,1,0
2018,6,5,69.8913043478261,2,0
2018,6,6,72.52083333333333,3,0
2018,6,7,68.17391304347827,4,0
2018,6,8,75.80434782608695,5,0
2018,6,9,63.30434782608695,6,1
2018,6,10,67.89583333333333,0,1
2018,6,11,54.608695652173914,1,0
2018,6,12,44.526315789473685,2,0
2018,6,13,51.26190476190476,3,0
2018,6,14,46.52173913043478,4,0
2018,6,15,52.43478260869565,5,0
2018,6,16,46.583333333333336,6,1
2018,6,17,49.82608695652174,0,1
2018,6,18,53.47826086956522,1,0
2018,6,19,29.928571428571427,2,0
2018,6,20,41.083333333333336,3,0
2018,6,21,49.05263157894737,4,0
2018,6,22,51.916666666666664,5,0
2018,6,23,50.32608695652174,6,1
2018,6,24,63.645833333333336,0,1
2018,6,25,64.08695652173913,1,0
2018,6,26,69.5,2,0
2018,6,27,59.43478260869565,3,0
2018,6,28,92.8125,4,0
